Vehicle_Age_Years,Odometer_Reading_km,Ambient_Temperature_C,Engine_Temp_C,Engine_RPM,Oil_Pressure_psi,Coolant_Level_pct,Battery_Voltage_V,Mass_Airflow_Rate_gs,Throttle_Position_pct,Brake_Pad_Wear_pct,Tire_Pressure_psi,Vibration_Level_mm_s,Fuel_Consumption_L_100km,km_per_year,temp_difference,Brand_Hyundai,Brand_Mahindra,Brand_Maruti Suzuki,Brand_Tata,Model_Baleno,Model_City,Model_Creta,Model_Dzire,Model_Harrier,Model_Nexon,Model_Scorpio,Model_Swift,Model_Thar,Model_Tiago,Model_Venue,Model_Wagon R,Model_XUV300,Model_i10
10,116580,12.9,93.6,2086.0,62.2,97.8,13.0,6.0,24.2,44.9,34.5,1.3,9.9,10598.181818181818,80.69999999999999,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,32762,12.0,95.2,574.9100838135379,66.4,78.2,14.3,3.2,45.1,98.1,32.9,1.9,6.3,8190.5,83.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6,68684,37.3,95.4,2165.0,44.1,85.1,11.7,9.3,19.2,30.3,33.1,2.9,6.3,9812.0,58.10000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8,92632,14.3,94.9,706.0,67.1,84.9,13.4,13.4,45.1,99.8,34.2,3.4,8.2,10292.444444444445,80.60000000000001,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
13,152502,29.2,92.0,1508.0,67.3,72.8,13.7,10.4,25.7,100.0,32.1,2.2,10.7,10893.0,62.8,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7,80658,16.6,99.9,854.0,57.5,85.5,12.0,4.7,53.3,82.4,34.8,1.3,10.3,10082.25,83.30000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7,80658,42.5,88.1,957.0,44.2,73.5,13.0,9.0,43.2,64.2,31.7,3.0,9.0,10082.25,45.599999999999994,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7,80658,19.6,88.6,1703.0,63.6,85.1,13.0,9.6,54.4,48.9,32.2,3.0,5.5,10082.25,69.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,92632,30.0,99.5,2564.0,40.1,78.0,13.4,8.8,48.3,57.7,33.3,3.9,11.8,10292.444444444445,69.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
12,140528,22.7,93.6,1504.0,53.5,76.3,12.6,20.9,34.2,96.8,34.8,0.8,7.0,10809.846153846154,70.89999999999999,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
11,128554,31.6,103.6,1922.0,35.8,77.7,13.4,13.4,49.3,40.5,33.1,2.4,10.1,10712.833333333334,72.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,32762,19.3,104.6,1348.0,61.2,87.4,13.6,12.7,46.3,87.0,34.4,0.7,9.7,8190.5,85.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,164476,30.1,96.7,1345.0,36.3,74.1,12.8,3.6,29.5,80.7,34.5,3.9,6.3,10965.066666666668,66.6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
9,104606,10.1,96.8,1031.0,31.4,87.3,13.6,9.8,42.6,69.5,34.3,1.2,8.0,10460.6,86.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10,116580,42.3,101.6,1309.0,43.1,90.8,13.9,8.6,37.8,52.4,32.5,0.8,5.6,10598.181818181818,59.3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11,128554,13.7,105.8,1176.0,51.1,86.3,13.8,12.5,50.4,54.3,34.6,3.8,11.3,10712.833333333334,92.1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6,68684,40.9,103.3,1154.0,34.2,85.1,14.3,9.3,37.8,35.1,33.2,0.9,5.7,9812.0,62.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,8814,25.5,91.4,2485.0,41.5,79.8,14.0,11.8,57.4,95.5,31.9,3.1,11.0,4407.0,65.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5,56710,36.0,103.3,1019.0,50.0,96.8,13.5,11.7,20.6,33.8,32.0,1.6,7.4,9451.666666666666,67.3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,92632,39.2,90.6,1904.0,59.9,73.5,13.2,9.4,38.3,81.3,33.9,1.7,11.8,10292.444444444445,51.39999999999999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12,140528,39.4,98.4,1110.0,34.3,71.5,13.9,9.8,44.6,75.6,33.4,2.2,7.6,10809.846153846154,59.00000000000001,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6,68684,44.4,101.6,1981.0,57.3,95.9,14.2,3.3,50.4,83.9,34.8,2.9,5.2,9812.0,57.199999999999996,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14,164476,26.0,98.5,1550.0,41.4,88.2,13.5,9.6,37.4,54.5,31.4,2.3,9.4,10965.066666666668,72.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10,116580,42.3,104.2,2970.0,31.6,74.6,13.8,6.9,26.3,42.2,31.7,1.8,5.4,10598.181818181818,61.900000000000006,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6,68684,33.3,94.5,1072.0,54.5,91.6,13.5,5.8,38.6,54.8,31.6,1.0,7.5,9812.0,61.2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10,116580,44.3,95.3,2259.0,65.0,73.5,13.0,13.8,24.7,84.4,33.2,3.9,6.6,10598.181818181818,51.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,32762,44.9,89.8,1006.0,29.8,75.5,13.1,12.8,41.1,75.8,31.0,1.8,7.1,8190.5,44.9,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5,56710,33.9,105.4,1701.0,65.1,79.3,13.5,5.2,56.3,61.3,34.7,2.8,5.8,9451.666666666666,71.5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8,92632,36.4,100.8,1083.0,40.9,85.4,12.8,7.2,29.8,83.1,32.2,1.0,6.5,10292.444444444445,64.4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8,92632,41.2,89.4,1990.0,65.4,88.4,14.4,4.9,45.8,63.8,31.6,2.0,12.0,10292.444444444445,48.2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14,164476,17.7,89.1,1320.0,63.5,84.6,12.7,11.9,58.7,96.6,33.1,3.4,9.3,10965.066666666668,71.39999999999999,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,44736,41.6,98.0,851.0,65.7,75.4,13.9,14.9,35.9,43.9,33.7,2.2,12.0,8947.2,56.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6,68684,41.8,97.2,2107.0,36.3,93.7,14.1,10.2,50.5,88.0,33.9,1.5,5.5,9812.0,55.400000000000006,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4,44736,41.0,93.5,1945.0,36.9,75.4,12.7,3.0,48.7,53.6,33.6,0.7,8.0,8947.2,52.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5,56710,21.3,105.3,2068.0,56.2,92.0,12.6,11.0,49.7,42.0,31.7,3.6,7.8,9451.666666666666,84.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9,104606,28.1,104.4,760.0,46.5,90.0,14.4,14.7,21.3,44.0,32.3,2.0,8.8,10460.6,76.30000000000001,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14,164476,29.2,97.6,1784.0,43.7,93.0,12.8,8.2,48.5,38.3,34.9,3.5,11.7,10965.066666666668,68.39999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,20788,32.5,99.6,1809.0,64.7,71.7,13.4,3.7,33.6,91.6,32.2,3.5,8.1,6929.333333333333,67.1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
13,152502,42.8,101.5,1252.0,30.1,91.2,13.9,8.1,57.5,57.2,34.7,0.6,9.1,10893.0,58.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13,152502,36.0,97.5,2350.0,65.9,70.8,14.0,5.7,26.5,38.4,34.0,1.5,9.7,10893.0,61.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7,80658,32.4,101.0,1297.0,58.6,73.3,13.7,13.5,19.9,36.1,33.7,1.1,8.9,10082.25,68.6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,20788,22.5,92.0,2491.0,33.5,88.5,13.9,11.9,53.3,59.8,31.9,2.5,7.6,6929.333333333333,69.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14,164476,33.6,103.4,2423.0,31.8,80.0,13.8,14.1,24.2,61.3,32.9,1.3,9.9,10965.066666666668,69.80000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,8814,30.3,96.1,1515.0,37.4,97.3,13.5,6.8,57.1,91.4,33.8,1.1,6.2,4407.0,65.8,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,8814,17.7,92.7,1417.0,44.6,83.0,12.4,8.5,24.6,66.2,32.0,1.6,10.5,4407.0,75.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
10,116580,13.4,91.3,704.0,62.4,92.6,13.7,10.0,58.2,88.0,34.7,0.7,10.0,10598.181818181818,77.89999999999999,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
13,152502,24.0,102.9,1526.0,50.3,92.5,12.9,20.1,18.1,86.3,33.2,3.1,11.0,10893.0,78.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14,164476,10.7,97.0,1898.0,33.8,89.1,13.3,9.7,52.0,82.6,34.7,3.0,10.8,10965.066666666668,86.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,8814,29.5,93.1,1084.0,31.6,98.1,13.5,14.3,46.3,90.2,34.6,1.2,8.0,4407.0,63.599999999999994,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8,92632,37.8,97.0,1642.0,43.0,80.2,13.0,4.0,53.0,48.1,31.1,0.6,5.5,10292.444444444445,59.2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11,128554,42.9,94.4,1202.0,27.1,99.3,13.5,4.8,41.4,47.2,31.9,1.3,5.1,10712.833333333334,51.50000000000001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11,128554,28.7,95.2,1995.0,28.3,77.2,13.6,4.8,33.9,59.6,32.6,1.9,11.5,10712.833333333334,66.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7,80658,23.2,97.5,1063.0,53.6,98.5,12.7,10.4,22.3,96.4,32.2,2.1,10.4,10082.25,74.3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11,128554,39.9,105.4,1553.0,64.0,75.6,14.1,14.0,16.7,54.2,33.5,0.6,8.1,10712.833333333334,65.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4,44736,36.6,88.2,1793.0,32.5,94.8,12.4,7.5,43.8,74.1,33.6,1.5,6.2,8947.2,51.6,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13,152502,22.7,97.4,1138.0,36.5,71.7,13.6,13.6,20.9,90.0,33.5,2.8,5.9,10893.0,74.7,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10,116580,12.0,92.4,1234.0,22.6,85.1,14.1,9.3,16.6,73.5,31.9,3.2,10.2,10598.181818181818,80.4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,44736,23.8,99.1,1495.0,36.6,85.1,13.4,9.3,59.8,72.2,32.2,2.1,6.0,8947.2,75.3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5,56710,24.2,91.9,2463.0,38.4,99.6,13.5,14.4,32.2,95.3,34.2,1.7,8.5,9451.666666666666,67.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,68684,43.2,102.4,2329.0,45.2,89.1,12.5,14.4,52.6,32.6,34.3,1.8,10.2,9812.0,59.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8,92632,41.6,97.3,1887.0,55.7,85.6,12.8,5.4,40.2,72.7,32.7,3.4,11.6,10292.444444444445,55.699999999999996,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14,164476,26.6,88.2,2394.0,55.0,91.0,13.6,8.3,48.2,90.8,34.5,2.4,6.1,10965.066666666668,61.6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,8814,39.6,93.9,1880.0,33.9,82.3,12.8,13.4,46.1,94.3,34.4,0.9,8.8,4407.0,54.300000000000004,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13,152502,30.9,94.1,910.0,46.3,89.5,12.5,12.5,24.1,35.7,34.0,4.0,10.4,10893.0,63.199999999999996,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
10,116580,24.9,96.2,1165.0,63.1,72.3,12.7,9.4,39.9,68.1,32.7,3.3,6.9,10598.181818181818,71.30000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11,128554,28.8,88.4,701.0,53.8,87.6,12.5,5.8,49.6,56.9,32.7,3.7,11.6,10712.833333333334,59.60000000000001,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10,116580,16.0,96.9,1409.0,56.9,93.2,14.1,10.4,29.0,72.2,33.3,1.9,7.7,10598.181818181818,80.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8,92632,22.7,102.3,730.0,31.2,75.2,13.7,6.5,31.4,67.5,32.7,3.2,8.8,10292.444444444445,79.6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,20788,14.0,96.0,2093.0,31.9,73.0,12.5,9.9,26.3,50.4,31.4,0.5,8.1,6929.333333333333,82.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8,92632,24.9,89.9,1870.0,57.4,92.7,14.2,9.6,33.9,67.5,31.4,2.3,5.4,10292.444444444445,65.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,20788,11.3,97.7,2354.0,29.7,94.0,12.4,13.8,50.7,36.8,32.5,0.8,9.4,6929.333333333333,86.4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,44736,41.6,104.5,775.0,55.6,80.8,13.5,13.7,38.4,50.3,34.6,1.8,5.8,8947.2,62.9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
11,128554,11.6,90.1,2378.0,34.3,76.7,13.4,9.9,58.5,38.7,32.9,4.0,5.7,10712.833333333334,78.5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,80658,24.0,92.3,1313.0,38.8,89.4,14.5,4.8,49.7,42.0,34.0,1.9,8.9,10082.25,68.3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10,116580,44.6,105.3,2011.0,63.1,81.6,13.5,5.8,23.8,42.6,32.2,3.8,11.6,10598.181818181818,60.699999999999996,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4,44736,20.9,96.4,1967.0,51.2,92.5,12.5,11.8,24.6,88.4,34.6,2.4,7.8,8947.2,75.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6,68684,19.2,98.5,2392.0,49.3,84.2,13.6,6.1,30.7,36.4,34.9,1.4,6.5,9812.0,79.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,44736,20.9,103.7,1851.0,30.5,96.4,13.2,5.3,48.5,56.1,31.8,2.3,11.3,8947.2,82.80000000000001,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,8814,34.4,102.4,2284.0,60.6,93.5,13.5,5.1,49.4,76.1,32.3,2.8,6.1,4407.0,68.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,164476,42.8,97.6,1643.0,60.2,83.8,13.9,5.1,47.1,60.8,32.0,3.8,9.4,10965.066666666668,54.8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9,104606,24.0,95.9,1307.0,52.7,80.8,12.8,9.5,54.6,64.0,32.3,1.6,6.0,10460.6,71.9,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,92632,34.9,103.1,1759.0,60.0,82.0,11.6,6.4,20.1,80.5,33.6,2.6,7.8,10292.444444444445,68.19999999999999,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10,116580,10.8,103.7,2301.0,47.2,85.1,13.1,9.3,18.9,35.9,31.4,4.0,7.1,10598.181818181818,92.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8,92632,38.2,96.7,1379.0,18.4,91.7,14.3,6.6,37.3,56.1,33.3,1.1,9.9,10292.444444444445,58.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11,128554,40.4,90.3,981.0894025291926,65.9,94.0,13.0,11.1,20.8,50.6,32.4,2.3,5.8,10712.833333333334,49.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,116580,27.4,98.3,869.0,31.5,95.7,11.7,4.1,43.8,93.2,34.2,3.6,11.2,10598.181818181818,70.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7,80658,27.7,101.3,1955.0,41.3,72.2,14.1,7.1,25.3,86.4,33.9,1.2,9.0,10082.25,73.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5,56710,15.7,93.2,2208.0,48.8,88.2,14.1,7.3,35.0,68.9,34.7,2.1,8.9,9451.666666666666,77.5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
11,128554,33.0,89.0,1696.0,39.9,70.1,12.9,9.5,30.5,78.7,34.5,2.9,6.7,10712.833333333334,56.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,20788,42.7,88.4,2235.0,67.6,75.2,13.4,8.2,48.2,80.4,32.0,2.3,8.9,6929.333333333333,45.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3,32762,23.7,102.2,1936.0,49.6,99.9,12.7,14.9,51.3,44.2,31.6,1.2,11.3,8190.5,78.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7,80658,22.8,101.9,1553.0,44.4,96.5,13.0,11.9,40.0,42.0,32.8,3.6,7.4,10082.25,79.10000000000001,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,20788,23.7,99.3,937.0,32.6,86.7,14.3,13.1,48.8,39.8,31.2,3.6,11.7,6929.333333333333,75.6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7,80658,28.9,98.7,3007.0,67.7,93.7,12.8,6.0,42.7,95.6,33.6,1.8,10.7,10082.25,69.80000000000001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
