Vehicle_ID,Brand,Model,Vehicle_Age_Years,Odometer_Reading_km,Ambient_Temperature_C,Engine_Temp_C,Engine_RPM,Oil_Pressure_psi,Coolant_Level_pct,Battery_Voltage_V,Mass_Airflow_Rate_gs,Throttle_Position_pct,Brake_Pad_Wear_pct,Tire_Pressure_psi,Vibration_Level_mm_s,Fuel_Consumption_L_100km,Fault_Status,Faulty_Unit,Fault_Type,Fault_Severity
DL6CXT4411,Maruti Suzuki,Swift,3,32762,24.5,103.8,1114.0,51.8,73.8,12.8,11.8,36.8,89.1,31.3,1.1,7.0,0,No Fault,No Fault,0
DL4CCO2465,Honda,City,6,68684,14.8,103.2,2250.0,39.0,81.3,13.6,13.9,51.7,91.6,34.2,2.1,11.3,0,No Fault,No Fault,0
DL10CYT6706,Maruti Suzuki,Baleno,3,32762,20.5,91.2,2364.0,36.1,76.8,13.9,3.1,44.6,87.3,33.5,2.2,9.4,0,No Fault,No Fault,0
DL10CDE6521,Maruti Suzuki,Wagon R,10,116580,29.7,94.3,2318.0,56.2,82.7,13.9,12.0,46.5,77.5,34.3,3.7,9.5,0,No Fault,No Fault,0
DL4CUP4108,Mahindra,XUV300,9,104606,38.7,96.9,1804.0,59.1,84.0,13.7,7.8,18.0,66.3,31.2,1.4,11.3,0,No Fault,No Fault,0
DL7CSE8843,Maruti Suzuki,Baleno,12,140528,35.7,95.6,891.0,54.8,84.6,12.8,10.4,23.3,42.2,32.0,2.1,5.7,0,No Fault,No Fault,0
DL9CYJ7301,Maruti Suzuki,Swift,1,8814,26.6,99.7,2479.0,65.4,78.7,12.5,7.6,15.3,36.6,32.4,2.6,5.7,0,No Fault,No Fault,0
DL8CAI5165,Hyundai,Creta,5,56710,11.2,102.8,1197.0,36.0,94.8,12.8,10.8,52.6,98.0,34.5,2.2,8.1,0,No Fault,No Fault,0
DL10CTE7516,honda,Amaze,6,68684,20.8,97.4,1655.0,65.9,89.6,13.1,11.8,47.6,13.0,34.1,2.9,8.9,1,Brake System,Worn Brakes,4
DL7CFS2185,Tata,Harrier,7,80658,27.5,105.8,948.0,33.4,90.3,12.8,6.6,52.4,46.6,33.6,3.4,10.3,0,No Fault,No Fault,0
DL3CKT6601,Maruti Suzuki,Wagon R,10,116580,19.9,103.3,750.0,33.9,99.7,14.4,3.1,21.5,41.0,33.8,3.0,7.9,0,No Fault,No Fault,0
DL9CLO4660,Hyundai,Venue,1,8814,31.3,100.6,1721.0,43.5,71.1,13.2,3.5,26.5,47.5,32.1,1.6,7.3,0,No Fault,No Fault,0
DL7CMI9876,hyundai,Creta,12,140528,24.1,100.8,1709.5319364827724,29.1,,12.5,,37.9,96.8,33.5,3.6,6.3,1,Fuel System,Fuel Injector Clog,6
DL11CQS5111,Maruti Suzuki,Swift,6,68684,19.0,104.9,767.0,32.7,93.1,13.3,5.2,47.4,80.3,34.0,3.0,5.8,0,No Fault,No Fault,0
DL2CMV5975,Mahindra,XUV300,7,80658,11.0,100.8,2139.0,50.8,92.1,12.5,8.7,35.4,33.9,28.1,2.9,10.2,1,Tires,Low Tire Pressure,1
DL11CEB7809,Honda,Amaze,1,8814,43.6,103.4,1023.0,65.7,95.3,13.0,13.7,28.0,87.6,26.1,0.8,9.4,1,Tires,Low Tire Pressure,1
DL6CLR5717,Honda,Amaze,1,8814,12.4,95.7,2104.0,40.3,94.5,13.9,6.7,53.1,75.9,33.9,1.4,6.4,0,No Fault,No Fault,0
DL5CFM7424,Tata,Tiago,1,8814,18.1,104.0,922.0,61.9,71.1,12.9,5.3,48.7,56.0,31.7,3.8,9.4,0,No Fault,No Fault,0
DL12CUM8714,tata,Nexon,1,8814,32.5,89.3,1963.0,48.7,,14.0,,50.2,33.8,33.5,2.9,7.4,0,No Fault,No Fault,0
DL4CFS2611,maruti suzuki,Dzire,6,68684,10.9,95.3,1398.0,44.4,,12.4,,36.2,52.3,32.5,3.3,7.4,0,No Fault,No Fault,0
DL3CZM4196,Tata,Harrier,11,128554,14.6,101.7,961.0,42.1,73.3,13.4,4.4,15.5,44.1,31.2,1.7,5.7,0,No Fault,No Fault,0
DL6CXP8877,Maruti Suzuki,Baleno,13,152502,26.3,100.3,1417.0,36.5,71.1,13.7,7.3,37.6,74.1,32.4,2.3,5.1,0,No Fault,No Fault,0
DL9CRF4287,Maruti Suzuki,Wagon R,7,80658,37.7,112.7,1720.0,45.5,84.9,14.2,6.0,53.6,60.9,32.2,2.6,5.3,1,Cooling System,Overheating,7
DL1CLI1697,Tata,Nexon,12,140528,29.4,105.4,1225.0,45.5,84.6,14.4,9.8,30.2,95.8,32.1,3.3,10.7,0,No Fault,No Fault,0
DL9CUO2278,tata,Harrier,1,8814,34.5,97.1,789.0,42.8,,12.7,,33.6,94.6,33.9,0.5,5.3,0,No Fault,No Fault,0
DL1CTD2125,Tata,Tiago,3,32762,26.1,99.7,1862.0,49.7,82.0,11.9,5.0,39.0,36.0,32.6,3.1,7.3,1,Electrical System,Charging Failure,6
DL6CDC7461,Maruti Suzuki,Baleno,3,32762,38.5,101.2,1189.0,43.1,75.2,13.7,11.9,57.5,88.5,32.4,3.9,10.0,0,No Fault,No Fault,0
DL2CHF5082,Hyundai,i10,12,140528,24.3,103.1,1291.0,67.1,77.2,13.0,5.1,39.4,82.3,32.5,3.3,11.2,0,No Fault,No Fault,0
DL4CFG5188,Tata,Tiago,5,56710,26.1,95.9,1023.0,37.4,92.3,12.4,11.2,56.8,62.7,34.4,3.8,8.2,0,No Fault,No Fault,0
DL4CZC1490,Maruti Suzuki,Wagon R,13,152502,22.6,99.8,729.0,58.5,98.7,13.3,11.4,18.8,51.0,31.1,3.7,10.8,0,No Fault,No Fault,0
DL2CXZ1903,Hyundai,Venue,6,68684,39.1,94.1,2036.0,62.1,81.0,13.4,8.0,50.5,40.3,31.9,1.4,6.5,0,No Fault,No Fault,0
DL4CKB3969,Mahindra,XUV300,5,56710,20.5,98.9,1157.0,40.6,97.7,12.5,14.3,25.7,44.1,33.0,3.9,11.5,0,No Fault,No Fault,0
DL11CFD6160,Hyundai,Creta,1,8814,32.0,102.2,1159.0,30.2,88.0,14.4,13.2,49.3,60.9,33.9,3.0,9.5,0,No Fault,No Fault,0
DL3CRZ9544,Maruti Suzuki,Baleno,9,104606,37.8,104.1,1664.0,47.4,92.3,14.3,13.1,46.6,66.7,33.8,2.8,11.0,0,No Fault,No Fault,0
DL3CXQ5668,Tata,Harrier,2,20788,12.9,90.4,1748.0,40.1,81.9,14.0,3.3,19.3,67.8,31.3,3.0,8.6,0,No Fault,No Fault,0
DL10CUN3705,Hyundai,Creta,5,56710,38.3,99.9,1900.0,59.5,73.6,13.3,4.7,26.3,46.4,34.1,3.1,9.8,0,No Fault,No Fault,0
DL5CDF6369,Maruti Suzuki,Swift,13,152502,21.1,96.3,1391.0,55.2,99.8,14.3,3.1,54.9,97.0,33.8,2.0,5.9,0,No Fault,No Fault,0
DL5CXM2428,Tata,Harrier,4,44736,25.6,93.1,1681.0,34.4,79.4,14.1,8.3,57.8,66.4,34.1,1.1,6.7,0,No Fault,No Fault,0
DL4CZL9087,tata,Harrier,3,32762,32.0,120.1,2399.0,62.6,74.4,13.8,7.2,38.6,60.7,34.9,3.8,8.5,1,Cooling System,Overheating,8
DL11CQM3588,maruti suzuki,Dzire,7,80658,21.1,105.2,1247.0,59.6,95.5,12.5,3.4,59.1,97.3,32.0,3.3,6.4,0,No Fault,No Fault,0
DL10CQB9552,Maruti Suzuki,Wagon R,11,128554,19.9,104.7,2421.0,50.6,89.5,14.1,14.5,55.5,95.9,32.1,2.7,8.4,0,No Fault,No Fault,0
DL12CTT1189,Hyundai,i10,11,128554,27.0,99.8,2087.0,29.4,95.1,13.6,13.9,52.3,95.1,32.0,2.1,10.0,0,No Fault,No Fault,0
DL8CBE5860,Tata,Nexon,8,92632,28.3,99.8,823.0,33.1,84.6,12.8,13.8,30.3,13.1,33.1,1.2,8.2,1,Brake System,Worn Brakes,3
DL8CBM5922,Maruti Suzuki,Baleno,1,8814,10.6,98.8,1097.0,41.7,80.0,13.5,11.4,46.9,32.8,35.0,4.0,6.5,0,No Fault,No Fault,0
DL3CID6532,Honda,Amaze,1,8814,17.9,102.2,1919.0,49.0,95.8,12.5,6.6,45.8,39.3,34.7,1.9,5.9,0,No Fault,No Fault,0
DL8CTZ6475,Hyundai,i10,3,32762,31.5,100.1,2257.0,37.8,77.7,12.6,10.1,22.5,78.9,34.3,2.2,10.0,0,No Fault,No Fault,0
DL11CJB5398,Hyundai,Creta,14,164476,36.6,101.0,1909.0,36.5,94.8,12.5,6.4,18.1,31.5,31.0,1.8,9.5,0,No Fault,No Fault,0
DL8CXA1066,Maruti Suzuki,Dzire,9,104606,25.8,88.6,994.0,58.4,83.9,13.6,7.1,57.8,98.1,33.1,4.0,9.0,0,No Fault,No Fault,0
DL3COV1865,Maruti Suzuki,Dzire,3,32762,39.9,93.3,1009.0,58.9,79.2,13.9,8.3,19.7,36.5,31.6,1.6,9.3,0,No Fault,No Fault,0
DL11CNL3768,Maruti Suzuki,Swift,3,32762,41.3,91.6,747.0,50.3,89.5,13.6,9.6,50.7,38.6,32.9,1.2,7.7,0,No Fault,No Fault,0
DL3CLB5468,Maruti Suzuki,Baleno,13,152502,40.0,105.1,1574.0,63.5,97.9,13.7,9.3,55.3,71.2,33.8,3.8,10.7,0,No Fault,No Fault,0
DL5CKY1478,Maruti Suzuki,Dzire,6,68684,31.6,99.1,1570.0,50.4,82.7,14.0,11.3,38.2,61.7,32.3,2.2,9.5,0,No Fault,No Fault,0
DL9CKD6848,Tata,Tiago,7,80658,33.3,92.1,2346.0,57.5,91.5,13.4,5.8,54.6,70.1,34.6,3.0,10.0,0,No Fault,No Fault,0
DL5CIG5415,Maruti Suzuki,Wagon R,8,92632,21.7,89.6,971.0,56.0,93.0,12.4,8.5,53.1,98.9,33.4,2.7,8.8,0,No Fault,No Fault,0
DL8CCW2565,Tata,Harrier,10,116580,41.7,88.0,1206.0,46.9,90.8,12.6,6.8,17.2,77.4,31.4,1.5,11.0,0,No Fault,No Fault,0
DL3CHM3335,Hyundai,i10,5,56710,28.1,88.4,908.0,40.3,80.9,13.9,13.0,18.9,91.0,32.1,2.9,5.4,0,No Fault,No Fault,0
DL6CMR3346,Maruti Suzuki,Baleno,14,164476,25.4,103.7,928.0,54.5,72.9,14.0,14.7,26.5,63.6,33.6,3.5,6.4,0,No Fault,No Fault,0
DL12CVJ4714,Hyundai,Creta,8,92632,16.5,90.3,960.0,53.4,98.3,13.8,7.0,20.9,51.5,34.3,1.0,6.5,0,No Fault,No Fault,0
DL4CXN7390,Mahindra,Thar,2,20788,42.2,91.9,1751.0,58.3,79.6,12.4,10.6,44.3,65.2,32.2,1.3,11.0,0,No Fault,No Fault,0
DL11CJU9471,Hyundai,Creta,8,92632,14.6,89.4,1333.0,43.1,80.9,13.6,10.7,45.5,93.2,32.4,2.1,7.8,0,No Fault,No Fault,0
DL10CFR4193,Maruti Suzuki,Baleno,9,104606,42.9,89.2,2051.0,43.7,95.3,12.8,8.1,15.1,44.5,31.9,3.5,5.5,0,No Fault,No Fault,0
DL7CNW9594,Hyundai,i10,4,44736,31.8,99.3,818.0,39.4,87.3,14.3,8.3,57.5,75.2,32.4,0.8,10.0,0,No Fault,No Fault,0
DL12CNR1612,Mahindra,XUV300,3,32762,33.8,89.2,1373.0,34.3,96.3,13.4,18.2,32.0,96.0,31.5,3.7,9.2,1,Sensors,MAF Sensor Failure,6
DL6CVX7258,hyundai,Creta,4,44736,26.8,96.2,1816.0,38.2,98.3,13.0,3.3,51.9,99.6,34.1,3.1,10.2,0,No Fault,No Fault,0
DL2CEJ4768,Hyundai,Creta,2,20788,36.4,93.4,1548.0,50.3,99.2,12.6,11.0,58.1,46.4,34.7,1.0,5.3,0,No Fault,No Fault,0
DL2CFT3715,Tata,Tiago,10,116580,10.4,95.6,2277.0,47.3,95.5,13.9,8.4,17.2,31.4,32.1,3.2,9.8,0,No Fault,No Fault,0
DL9CKM6729,Maruti Suzuki,Baleno,6,68684,26.3,91.2,1487.0,54.1,86.7,12.4,6.3,21.3,6.5,33.7,1.1,8.5,1,Brake System,Worn Brakes,5
DL7CAP4205,Hyundai,i10,11,128554,30.1,94.2,1004.0,28.6,85.0,12.8,5.9,21.6,68.0,33.1,3.7,10.5,0,No Fault,No Fault,0
DL5CWT7123,Hyundai,Venue,13,152502,44.4,95.9,814.0,26.5,95.1,13.5,5.9,47.2,99.8,32.3,3.3,8.3,1,Engine,Low Oil Pressure,10
DL8CLV3567,Mahindra,Scorpio,10,116580,12.3,90.9,1199.0,48.7,79.4,14.2,14.1,48.4,77.1,33.8,1.4,11.2,0,No Fault,No Fault,0
DL6CID8761,Honda,City,11,128554,39.6,104.2,2112.0,45.4,84.2,13.1,6.7,41.2,85.2,34.2,1.9,9.7,0,No Fault,No Fault,0
DL2CFF1870,Honda,City,14,164476,20.1,94.4,1001.0,62.6,97.8,13.0,13.5,34.8,55.9,33.9,2.7,5.9,0,No Fault,No Fault,0
DL1CNU8452,Hyundai,Creta,9,104606,35.1,90.4,2446.0,35.0,75.3,12.7,6.4,15.3,83.9,33.8,1.4,10.4,0,No Fault,No Fault,0
DL2CZU7556,Mahindra,XUV300,4,44736,31.7,100.4,1794.0,60.8,91.1,13.2,14.5,58.1,41.6,32.9,3.9,10.2,0,No Fault,No Fault,0
DL2COT7473,Tata,Harrier,10,116580,12.1,96.9,1001.0,33.3,94.2,14.4,7.2,20.7,76.5,32.1,1.0,11.0,0,No Fault,No Fault,0
DL11CBE2853,Maruti Suzuki,Wagon R,14,164476,13.2,102.6,1978.0,46.7,73.4,12.6,3.2,26.9,34.5,32.9,1.5,8.9,0,No Fault,No Fault,0
DL10CIY9973,Hyundai,Creta,6,68684,28.2,93.9,2480.0,49.9,86.6,13.4,11.3,42.9,74.2,32.5,3.7,6.2,0,No Fault,No Fault,0
DL7CBK3196,Hyundai,i10,11,128554,29.4,104.6,1629.0,52.3,97.6,13.4,13.0,41.4,55.2,31.9,3.4,8.3,0,No Fault,No Fault,0
DL4CPJ1379,Tata,Nexon,2,20788,38.8,105.2,1170.0,30.0,70.3,13.8,8.1,16.1,47.5,33.5,3.6,10.2,0,No Fault,No Fault,0
DL8CIT3553,Hyundai,i10,3,32762,25.2,93.2,2322.0,60.0,79.3,12.8,3.8,51.9,89.1,34.4,1.8,8.3,0,No Fault,No Fault,0
DL1CUE5977,Tata,Nexon,10,116580,44.8,88.5,767.0,61.1,98.8,13.6,8.6,38.8,73.1,32.2,1.6,11.0,0,No Fault,No Fault,0
DL3CXP9639,Tata,Tiago,9,104606,17.6,92.7,888.0,59.8,73.0,13.6,10.5,26.2,45.8,34.1,1.8,6.1,0,No Fault,No Fault,0
DL4CXU9017,Maruti Suzuki,Wagon R,4,44736,32.8,99.1,935.0,50.2,70.9,14.0,4.8,35.7,24.9,33.2,3.8,8.3,1,Brake System,Worn Brakes,5
DL8CPX7700,Honda,Amaze,1,8814,44.0,105.8,1534.0,51.4,99.3,13.6,10.6,21.9,38.2,33.6,2.7,10.3,0,No Fault,No Fault,0
DL5CVC8728,Hyundai,Creta,1,8814,16.0,100.4,2243.0,58.5,82.8,12.4,11.9,18.1,42.3,31.4,1.8,10.7,0,No Fault,No Fault,0
DL4CQS5241,Mahindra,XUV300,3,32762,28.6,96.5,2047.0,28.1,75.7,12.4,7.6,43.7,81.2,31.1,3.9,5.1,0,No Fault,No Fault,0
DL3CDP4149,Hyundai,Venue,10,116580,26.0,98.3,2025.0,50.3,91.6,13.6,7.1,40.1,36.9,34.9,1.1,6.2,0,No Fault,No Fault,0
DL10COB9861,Maruti Suzuki,Dzire,9,104606,33.7,104.7,2067.0,45.1,88.7,13.6,3.4,42.0,68.7,31.5,0.6,8.0,0,No Fault,No Fault,0
DL5CGQ3344,maruti suzuki,Wagon R,2,20788,15.0,91.7,1019.0,52.9,83.4,12.9,3.7,38.8,96.4,33.7,0.5,5.5,0,No Fault,No Fault,0
DL8CCH7416,Hyundai,Creta,10,116580,14.4,90.2,2110.0,66.6,87.4,12.6,5.0,32.3,47.6,32.4,2.4,12.0,0,No Fault,No Fault,0
DL11CUR9486,Hyundai,Creta,12,140528,20.7,93.0,1749.0,39.3,78.7,14.0,15.0,49.5,80.5,32.7,3.1,10.1,0,No Fault,No Fault,0
DL11CZC6175,Honda,City,10,116580,36.9,105.3,861.0,54.8,71.4,14.5,9.2,49.8,87.3,33.7,0.6,10.8,0,No Fault,No Fault,0
DL9CFY3251,Hyundai,i10,1,8814,39.0,92.9,881.0,45.7,95.4,14.1,14.7,50.5,88.9,34.4,0.9,7.6,0,No Fault,No Fault,0
DL5CAT4880,Hyundai,i10,9,104606,42.9,89.0,1534.0,42.6,96.4,12.9,3.0,33.7,37.5,34.3,2.8,11.9,0,No Fault,No Fault,0
DL4CGT5319,Mahindra,XUV300,10,116580,20.5,88.4,1987.0,58.4,99.4,13.8,11.0,48.6,30.2,33.7,3.9,8.2,0,No Fault,No Fault,0
DL10CIQ1649,Maruti Suzuki,Baleno,13,152502,17.0,97.8,2155.0,62.4,96.9,12.4,6.7,15.2,87.2,31.2,0.9,6.4,0,No Fault,No Fault,0
DL10CQH9249,Maruti Suzuki,Wagon R,12,140528,23.4,88.6,1614.0,29.2,84.9,12.6,13.4,17.2,52.0,33.7,3.2,6.0,0,No Fault,No Fault,0
DL9CCU7422,Tata,Nexon,8,92632,23.9,94.0,1901.0,44.5,92.0,13.8,7.5,30.4,62.2,31.7,3.6,11.2,0,No Fault,No Fault,0
DL11CSS1096,tata,Nexon,9,104606,34.7,99.7,1028.0,51.0,,14.3,,37.1,47.2,33.3,1.1,9.6,0,No Fault,No Fault,0
DL1CQW6942,Honda,Amaze,13,152502,22.3,100.7,2030.0,59.9,73.9,13.0,6.0,46.0,92.1,33.3,2.2,5.1,0,No Fault,No Fault,0
DL3CRR4442,Maruti Suzuki,Dzire,10,116580,36.6,99.2,786.0,39.5,71.9,14.1,12.2,28.9,83.6,32.7,1.6,11.4,0,No Fault,No Fault,0
DL12CXX6324,Hyundai,i10,14,164476,16.0,99.1,1361.0,45.6,73.3,14.1,3.2,31.4,73.3,34.8,2.1,10.8,0,No Fault,No Fault,0
DL8CUY5336,Maruti Suzuki,Dzire,13,152502,29.5,102.6,1138.0,41.9,73.4,12.8,4.7,57.2,93.1,31.5,1.9,7.8,0,No Fault,No Fault,0
DL11CBD6836,Maruti Suzuki,Swift,14,164476,40.5,97.5,1947.0,66.9,90.7,13.5,7.5,28.2,77.3,34.6,3.9,7.7,0,No Fault,No Fault,0
DL5CLP7059,Maruti Suzuki,Wagon R,7,80658,14.2,99.7,1278.0,42.1,89.0,13.9,24.4,53.3,77.9,34.4,0.8,8.1,1,Sensors,MAF Sensor Failure,5
DL5CNR2924,Mahindra,Thar,2,20788,38.4,96.4,1472.0,61.5,85.1,12.7,8.3,17.8,70.1,31.4,2.1,9.7,0,No Fault,No Fault,0
DL11CLG4786,Mahindra,XUV300,8,92632,31.9,100.8,2254.0,52.0,98.7,12.9,6.9,36.6,47.3,34.5,3.6,9.2,0,No Fault,No Fault,0
DL4CUC4388,Tata,Tiago,8,92632,27.4,98.4,1608.0,58.4,76.2,14.2,10.4,28.3,60.8,34.9,1.5,7.3,0,No Fault,No Fault,0
DL6CLE3046,Maruti Suzuki,Dzire,9,104606,33.5,92.6,1437.0,57.0,82.5,12.8,11.4,57.1,91.1,32.6,2.0,9.5,0,No Fault,No Fault,0
DL4CKC8461,Honda,City,13,152502,37.2,102.8,951.0,52.0,85.1,13.1,3.2,58.4,48.7,33.0,1.8,10.1,0,No Fault,No Fault,0
DL3CRV8921,Maruti Suzuki,Wagon R,6,68684,36.9,98.6,1942.0,46.8,89.2,13.6,3.2,43.3,65.1,33.0,1.5,10.5,0,No Fault,No Fault,0
DL7CNR1256,Tata,Nexon,11,128554,19.3,95.0,1258.0,66.1,74.3,13.2,7.4,15.9,78.3,34.1,2.6,10.0,0,No Fault,No Fault,0
DL4CKA3927,Maruti Suzuki,Baleno,11,128554,38.3,91.7,2017.0,63.9,81.5,12.7,10.3,53.8,94.9,33.2,2.3,9.9,0,No Fault,No Fault,0
DL12CXB6133,maruti suzuki,Wagon R,12,140528,22.3,101.7,1154.0,65.1,95.9,14.1,7.0,18.6,32.9,31.3,2.8,6.3,0,No Fault,No Fault,0
DL7CWR1890,Mahindra,Scorpio,8,92632,40.8,90.9,2365.0,37.7,80.1,14.1,7.6,54.9,80.0,31.4,3.7,11.7,0,No Fault,No Fault,0
DL1CVN8082,Mahindra,Scorpio,14,164476,44.4,103.5,1995.0,28.8,98.8,12.6,13.6,45.8,63.7,33.5,1.0,8.6,0,No Fault,No Fault,0
DL10CDX5090,Tata,Harrier,11,128554,20.2,91.4,1259.0,23.9,85.2,14.2,12.7,15.7,44.8,31.3,3.7,7.0,1,Engine,Low Oil Pressure,10
DL9CLU6696,hyundai,Creta,3,32762,36.8,93.4,1927.0,53.3,84.7,13.2,9.6,31.7,47.1,32.9,1.0,7.4,0,No Fault,No Fault,0
DL5CYN6243,Tata,Tiago,6,68684,10.8,92.0,2290.0,66.0,72.4,13.9,12.4,23.2,56.5,32.0,2.7,6.2,0,No Fault,No Fault,0
DL6CQF1824,Maruti Suzuki,Wagon R,7,80658,11.9,89.0,1906.0,26.7,71.9,14.4,10.3,16.1,66.9,31.1,2.3,8.1,1,Engine,Low Oil Pressure,10
DL1CDO5460,Hyundai,i10,10,116580,36.6,93.3,2421.0,61.9,91.2,12.7,6.8,42.9,68.2,34.3,3.0,5.8,0,No Fault,No Fault,0
DL11CPL2687,Hyundai,i10,7,80658,10.2,104.6,1441.0,36.4,80.9,12.4,11.1,21.6,36.0,33.9,0.5,9.8,0,No Fault,No Fault,0
DL10CQZ5911,Maruti Suzuki,Wagon R,9,104606,19.5,88.9,1926.0,39.6,72.4,14.4,14.3,21.4,43.9,31.0,2.3,11.3,1,Transmission,Transmission Slip,9
DL5CEF7426,Maruti Suzuki,Dzire,8,92632,44.6,100.5,2430.0,64.6,81.8,12.9,13.2,35.4,52.2,33.3,1.1,10.0,0,No Fault,No Fault,0
DL11CIW4573,Maruti Suzuki,Baleno,3,32762,11.2,102.7,1037.0,44.8,87.0,12.6,9.0,59.5,69.5,34.8,3.5,9.6,0,No Fault,No Fault,0
DL10CUZ5234,Hyundai,Venue,4,44736,37.6,91.9,1483.0,52.7,94.2,13.4,13.6,57.9,98.6,34.9,1.4,5.0,0,No Fault,No Fault,0
DL9CTF3540,Mahindra,XUV300,5,56710,33.1,93.9,1221.395139091727,55.5,99.1,14.4,8.2,43.4,60.6,33.0,1.2,9.1,1,Fuel System,Fuel Injector Clog,4
DL12CJZ5046,Maruti Suzuki,Wagon R,12,140528,43.4,88.9,1997.0,47.1,90.3,14.3,13.8,33.6,36.1,33.7,1.9,8.2,0,No Fault,No Fault,0
DL4CVC3737,Maruti Suzuki,Swift,8,92632,32.4,100.7,1816.0,62.5,95.9,14.2,6.3,20.4,23.5,31.9,1.3,11.3,1,Brake System,Worn Brakes,4
DL9CQI2969,Honda,City,3,32762,24.6,102.1,1806.0,31.2,83.9,12.7,9.9,43.4,41.5,33.4,2.4,10.4,0,No Fault,No Fault,0
DL11CPQ7803,Hyundai,i10,7,80658,21.2,88.4,2329.0,43.6,87.2,14.5,8.8,16.5,55.4,32.6,1.8,8.9,0,No Fault,No Fault,0
DL10CPM6779,Tata,Harrier,13,152502,13.4,98.2,940.0,50.2,88.9,14.1,10.7,39.4,46.8,32.5,3.8,7.5,0,No Fault,No Fault,0
DL12CSC1579,Honda,Amaze,12,140528,20.1,96.4,954.0,64.4,96.9,13.4,4.4,25.0,73.2,34.6,1.6,11.3,0,No Fault,No Fault,0
DL9CPY9255,Tata,Nexon,1,8814,36.6,105.6,1649.0,51.5,77.2,12.8,3.8,15.4,82.5,33.7,3.1,8.9,0,No Fault,No Fault,0
DL9CXI3540,hyundai,Creta,8,92632,17.5,101.2,1966.0,29.1,,13.5,,36.9,37.0,31.1,1.0,7.6,0,No Fault,No Fault,0
DL6CCF4654,Maruti Suzuki,Swift,12,140528,32.9,100.4,714.0,50.8,94.3,13.5,4.0,30.5,87.2,33.3,1.4,10.2,0,No Fault,No Fault,0
DL3CLM2403,Maruti Suzuki,Dzire,11,128554,14.2,96.3,2142.0,43.4,97.3,11.7,12.7,36.3,31.9,31.9,2.4,11.5,1,Electrical System,Charging Failure,5
DL10CCC2168,Hyundai,Venue,8,92632,13.4,105.1,2352.0,57.8,94.3,14.4,7.1,23.7,35.1,33.2,1.1,6.4,0,No Fault,No Fault,0
DL1COJ7704,Maruti Suzuki,Swift,6,68684,42.9,88.9,855.0,33.0,73.2,12.6,10.8,22.5,40.0,34.4,1.6,6.8,0,No Fault,No Fault,0
DL9COR2620,Hyundai,i10,6,68684,38.4,104.0,1084.0,30.4,94.1,13.6,8.2,53.5,72.0,34.4,2.6,7.2,0,No Fault,No Fault,0
DL3CHW8402,hyundai,i10,12,140528,33.8,96.3,1751.0,41.9,,12.8,,49.0,95.9,34.2,2.4,8.0,0,No Fault,No Fault,0
DL7CVH5407,Hyundai,Venue,10,116580,25.2,93.0,2448.0,61.0,73.8,13.5,12.2,40.9,79.4,31.3,1.2,8.3,0,No Fault,No Fault,0
DL11CAW3726,Maruti Suzuki,Wagon R,7,80658,28.7,97.0,2335.0,48.5,93.8,13.5,5.3,50.9,78.9,33.0,0.7,10.5,0,No Fault,No Fault,0
DL4CQA2922,Hyundai,Creta,10,116580,38.2,102.5,1042.0,56.3,72.9,11.6,9.6,43.8,43.6,32.2,0.6,11.7,1,Electrical System,Charging Failure,6
DL9CGH3027,Hyundai,Creta,12,140528,31.4,91.1,1296.0,44.5,92.7,14.1,4.2,54.7,56.5,34.9,1.1,10.7,0,No Fault,No Fault,0
DL7CUT7031,Hyundai,Venue,3,32762,20.7,90.9,1638.0,51.2,80.1,14.1,6.3,17.7,48.5,34.1,1.9,9.6,0,No Fault,No Fault,0
DL12CEH9764,tata,Nexon,14,164476,35.6,93.5,2379.0,47.2,,14.0,,30.1,36.7,34.6,3.1,7.7,0,No Fault,No Fault,0
DL9CME4561,Maruti Suzuki,Dzire,3,32762,16.4,103.5,1206.0,59.8,81.4,13.9,10.4,52.3,32.3,33.4,3.1,9.4,0,No Fault,No Fault,0
DL1CZN6155,Tata,Harrier,12,140528,26.9,101.7,778.0,52.9,99.4,13.3,13.6,22.4,64.3,32.6,1.0,6.4,0,No Fault,No Fault,0
DL5CNG1114,Maruti Suzuki,Baleno,14,164476,44.9,94.0,746.0,50.8,93.7,13.9,11.4,50.8,70.6,35.0,3.6,8.3,0,No Fault,No Fault,0
DL6CVU2669,hyundai,Venue,9,104606,17.9,96.1,2176.0,44.3,,12.4,,49.0,44.7,32.8,2.0,11.6,0,No Fault,No Fault,0
DL10CAI4779,Tata,Nexon,13,152502,24.5,105.1,1893.0,31.4,83.4,14.2,8.2,52.5,75.0,31.0,2.1,10.5,0,No Fault,No Fault,0
DL3CSV4921,Hyundai,i10,9,104606,18.5,103.1,1709.0,52.3,90.6,14.0,12.3,55.3,93.6,31.4,1.5,6.9,0,No Fault,No Fault,0
DL5CLS7120,Maruti Suzuki,Wagon R,9,104606,14.1,114.9,2315.0,34.1,81.0,13.5,10.9,24.8,44.5,32.7,3.4,8.4,1,Cooling System,Overheating,8
DL4CCD4299,Tata,Nexon,1,8814,36.8,103.5,2156.0,46.7,78.7,11.5,10.9,25.8,75.0,34.6,1.0,5.4,1,Electrical System,Charging Failure,5
DL1CUD2749,Tata,Harrier,7,80658,21.6,96.4,1908.0,51.9,88.1,13.7,5.2,29.8,46.2,34.6,3.3,11.8,0,No Fault,No Fault,0
